country,continent,idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn,birthdate
Malawi,Africa,MAW,Peter Mutharika,MAW_2014_1,149f9c69-aae0-11e4-b3bc-29f2fa19767e,2014-05-31,2020-06-28,Regular,Regular,M,1940,NA
Malawi,Africa,MAW,Lazarus Chakwera,MAW_2020_1,.,2020-06-28,2024-09-25,Regular,Still in Office,M,1955,1955-04-05
Mexico,Americas,MEX,Salinas,MEX_1988_1,81e4c46a-1e42-11e4-b4cd-db5882bf8def,1988-12-01,1994-11-30,Regular,Regular,M,1948,1948-04-03
Mexico,Americas,MEX,Zedillo,MEX_1994_1,81e4f53a-1e42-11e4-b4cd-db5882bf8def,1994-12-01,2000-11-30,Regular,Regular,M,1951,1951-12-27
Mexico,Americas,MEX,Vicente Fox Quesada,MEX_2000_1,81e4f53b-1e42-11e4-b4cd-db5882bf8def,2000-12-01,2006-11-30,Regular,Regular,M,1942,1942-07-02
Mexico,Americas,MEX,Calderon,MEX_2006_1,825028d7-1e42-11e4-b4cd-db5882bf8def,2006-12-01,2012-12-01,Regular,Regular,M,1962,NA
Mexico,Americas,MEX,Enrique Pena Nieto,MEX_2012_1,2b37a450-3481-11e4-8dba-bbcd9ed46413,2012-12-01,2018-11-30,Regular,Regular,M,1966,1966-07-20
Mexico,Americas,MEX,Manuel Lopez Obrador,MEX_2012_2,.,2018-11-30,2024-09-25,Regular,Still in Office,M,1953,1953-11-13
Moldavia,Europe,MLD,Snegur,MLD_1990_1,821f84ac-1e42-11e4-b4cd-db5882bf8def,1990-09-03,1997-01-15,Regular,Regular,M,1940,NA
Moldavia,Europe,MLD,Lucinschi,MLD_1997_1,821f84ad-1e42-11e4-b4cd-db5882bf8def,1997-01-15,2001-04-07,Regular,Regular,M,1940,1940-01-27
Moldavia,Europe,MLD,Tarlev,MLD_2001_1,821f84ae-1e42-11e4-b4cd-db5882bf8def,2001-04-07,2008-03-31,Regular,Regular,M,1963,NA
Moldavia,Europe,MLD,Greceanii,MLD_2008_1,8252a3ab-1e42-11e4-b4cd-db5882bf8def,2008-03-31,2009-09-14,Regular,Regular,F,1956,NA
Moldavia,Europe,MLD,Pirlog,MLD_2009_1,8252a3ac-1e42-11e4-b4cd-db5882bf8def,2009-09-14,2009-09-25,Regular,Regular,M,1974,NA
Moldavia,Europe,MLD,Vlad Filat,MLD_2009_2,8252a3ad-1e42-11e4-b4cd-db5882bf8def,2009-09-25,2013-04-25,Regular,Regular,M,1969,NA
Moldavia,Europe,MLD,Iurie Leanca,MLD_2013_1,2b3a05b2-3481-11e4-8dba-bbcd9ed46413,2013-04-25,2015-02-18,Regular,Regular,M,1963,1963-10-20
Moldavia,Europe,MLD,Chiril Gaburici,MLD_2015_1,43f81001-de6a-11e5-ba44-bb6d7c1a9a58,2015-02-18,2015-06-22,Regular,Regular,M,1976,1976-11-23
Moldavia,Europe,MLD,Natalia Gherman,MLD_2015_2,43f81002-de6a-11e5-ba44-bb6d7c1a9a58,2015-06-22,2015-07-30,Regular,Regular,F,1969,1969-03-20
Moldavia,Europe,MLD,Valeriu Strelet,MLD_2015_3,43f81003-de6a-11e5-ba44-bb6d7c1a9a58,2015-07-30,2015-10-30,Regular,Regular,M,1970,1970-03-08
Moldavia,Europe,MLD,Gheorghe Brega,MLD_2015_4,.,2015-10-30,2016-01-20,Regular,Regular,M,1951,1951-09-25
Moldavia,Europe,MLD,Pavel Filip,MLD_2016_1,.,2016-01-20,2019-06-08,Regular,Regular,M,1966,1966-04-10
Moldavia,Europe,MLD,Maia Sandu,MLD_2019_1,.,2019-06-08,2019-11-14,Regular,Regular,F,1972,1972-05-14
Moldavia,Europe,MLD,Ion Chicu,MLD_2019_2,.,2019-11-14,2020-12-31,Regular,Regular,M,1972,1972-02-28
Moldavia,Europe,MLD,Aureliu Ciocoi,MLD_2020_1,.,2020-12-31,2021-08-06,Regular,Regular,M,1968,1968-06-05
Moldavia,Europe,MLD,Natalia Gavrili<U+021B>a,MLD_2021_1,.,2021-08-06,2023-02-16,Regular,Regular,F,1977,1977-09-21
Moldavia,Europe,MLD,Dorin Recean,MLD_2023_1,.,2023-02-16,2024-09-25,Regular,Still in Office,M,1974,1974-04-17
Mali,Africa,MLI,Traore,MLI_1968_1,822a94f1-1e42-11e4-b4cd-db5882bf8def,1968-11-19,1991-03-26,Irregular,Irregular,M,1936,1936-09-15
Mali,Africa,MLI,Amadou Toure,MLI_1991_1,822ac5c4-1e42-11e4-b4cd-db5882bf8def,1991-03-26,1992-06-06,Irregular,Regular,M,1948,NA
Mali,Africa,MLI,Konare,MLI_1992_1,822ac5c5-1e42-11e4-b4cd-db5882bf8def,1992-06-06,2002-06-08,Regular,Regular,M,1946,NA
Mali,Africa,MLI,Amadou Toure,MLI_2002_1,822ac5c4-1e42-11e4-b4cd-db5882bf8def,2002-06-09,2012-03-22,Regular,Irregular,M,1948,NA
Mali,Africa,MLI,Amadou Sanogo,MLI_2012_1,149f4e47-aae0-11e4-b3bc-29f2fa19767e,2012-03-22,2012-04-12,Irregular,Regular,M,1972,NA
Mali,Africa,MLI,Dioncounda Traore,MLI_2012_2,149f4e48-aae0-11e4-b3bc-29f2fa19767e,2012-04-12,2013-09-04,Irregular,Regular,M,1942,1942-02-23
Mali,Africa,MLI,Ibrahim Boubacar Keita,MLI_2013_1,2b3c6718-3481-11e4-8dba-bbcd9ed46413,2013-09-04,2020-08-19,Regular,Irregular,M,1945,1945-01-29
Mali,Africa,MLI,Assimi Goita,MLI_2020_1,.,2020-08-19,2020-09-25,Irregular,Regular,M,1983,NA
Mali,Africa,MLI,Bah Ndaw,MLI_2020_2,.,2020-09-25,2021-05-24,Regular,Irregular,M,1950,1950-08-23
Mali,Africa,MLI,Assimi Goita,MLI_2021_1,.,2021-05-24,2024-09-25,Irregular,Still in Office,M,1980,1980-10-22
Malta,Europe,MLT,Adami,MLT_1987_1,8219fc8a-1e42-11e4-b4cd-db5882bf8def,1987-05-12,1996-10-28,Regular,Regular,M,1934,1934-02-07
Malta,Europe,MLT,Sant,MLT_1996_1,8219fc8b-1e42-11e4-b4cd-db5882bf8def,1996-10-28,1998-09-06,Regular,Regular,M,1948,NA
Malta,Europe,MLT,Adami,MLT_1998_1,8219fc8a-1e42-11e4-b4cd-db5882bf8def,1998-09-06,2004-03-23,Regular,Regular,M,1934,1934-02-07
Malta,Europe,MLT,Gonzi,MLT_2004_1,82521124-1e42-11e4-b4cd-db5882bf8def,2004-03-23,2013-03-11,Regular,Regular,M,1953,1953-07-01
Malta,Europe,MLT,Muscat,MLT_2013_1,2b3a05ae-3481-11e4-8dba-bbcd9ed46413,2013-03-11,2020-01-12,Regular,Irregular,M,1974,1974-01-22
Malta,Europe,MLT,Robert Abela,MLT_2020_1,.,2020-01-12,2024-09-25,Regular,Still in Office,M,1977,1977-12-07
Mongolia,Asia,MON,Batmonkh,MON_1984_1,8244e7c4-1e42-11e4-b4cd-db5882bf8def,1984-08-23,1990-03-12,Regular,Regular,M,1926,1926-03-10
Mongolia,Asia,MON,Ochirbat,MON_1990_1,8244e7c5-1e42-11e4-b4cd-db5882bf8def,1990-03-12,1997-06-20,Regular,Regular,M,1942,NA
Mongolia,Asia,MON,Bagabandi,MON_1997_1,8244e7c6-1e42-11e4-b4cd-db5882bf8def,1997-06-20,2005-06-24,Regular,Regular,M,1950,1950-04-22
Mongolia,Asia,MON,Enkhbayar,MON_2005_1,8254bcd5-1e42-11e4-b4cd-db5882bf8def,2005-06-24,2009-06-18,Regular,Regular,M,1958,1958-06-01
Mongolia,Asia,MON,Elbegdorj,MON_2009_1,8254bcd6-1e42-11e4-b4cd-db5882bf8def,2009-06-18,2017-07-10,Regular,Regular,M,1963,1963-03-30
Mongolia,Asia,MON,Battulga,MON_2017_1,.,2017-07-10,2021-06-25,Regular,Regular,M,1963,1963-03-30
Mongolia,Asia,MON,Ukhnaagiin Khürelsükh,MON_2021_1,.,2021-06-25,2024-09-25,Regular,Still in Office,M,1968,1968-06-14
Morocco,Africa,MOR,Hassan II,MOR_1961_1,823bbfd2-1e42-11e4-b4cd-db5882bf8def,1961-02-26,1999-07-23,Regular,Natural Death,M,1929,1929-07-09
Morocco,Africa,MOR,Muhammad VI,MOR_1999_1,823bbfd3-1e42-11e4-b4cd-db5882bf8def,1999-07-23,2024-09-25,Regular,Still in Office,M,1963,1963-08-21
Myanmar,Asia,MYA,Saw Maung,MYA_1988_3,82494ae9-1e42-11e4-b4cd-db5882bf8def,1988-09-18,1992-04-23,Irregular,Retired Due to Ill Health,M,1928,1928-12-05
Myanmar,Asia,MYA,Than Shwe,MYA_1992_1,82497bb8-1e42-11e4-b4cd-db5882bf8def,1992-04-23,2011-03-30,Regular,Regular,M,1933,1933-02-02
Myanmar,Asia,MYA,Thein Sein,MYA_2011_1,14a038b2-aae0-11e4-b3bc-29f2fa19767e,2011-03-30,2016-03-30,Regular,Regular,M,1945,1945-04-20
Myanmar,Asia,MYA,Htin Kyaw,MYA_2016_1,.,2016-03-30,2018-03-21,Regular,Retired Due to Ill Health,M,1946,1946-07-20
Myanmar,Asia,MYA,Myint Swe,MYA_2018_1,.,2018-03-21,2018-03-30,Regular,Regular,M,1951,1951-06-24
Myanmar,Asia,MYA,Win Myint,MYA_2018_2,.,2018-03-30,2021-02-01,Regular,Irregular,M,1951,1951-11-08
Myanmar,Asia,MYA,Myint Swe,MYA_2021_1,.,2021-02-01,2024-09-25,Irregular,Still in Office,M,1951,1951-05-24
Mozambique,Africa,MZM,Chissano,MZM_1986_1,8233edb8-1e42-11e4-b4cd-db5882bf8def,1986-11-06,2005-02-02,Regular,Regular,M,1939,1939-10-02
Mozambique,Africa,MZM,Guebuza,MZM_2005_1,8253f976-1e42-11e4-b4cd-db5882bf8def,2005-02-02,2015-01-15,Regular,Regular,M,1942,1942-01-20
Mozambique,Africa,MZM,Filipe Nyusi,MZM_2015_1,43fa715f-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-15,2024-09-25,Regular,Still in Office,M,1959,1959-02-09
Namibia,Africa,NAM,Nujoma,NAM_1990_1,823a69ff-1e42-11e4-b4cd-db5882bf8def,1990-03-21,2005-03-21,Regular,Regular,M,1929,1929-05-12
Namibia,Africa,NAM,Pohamba,NAM_2005_1,8253f97b-1e42-11e4-b4cd-db5882bf8def,2005-03-21,2015-03-21,Regular,Regular,M,1935,1935-08-18
Namibia,Africa,NAM,Hage Geingob,NAM_2015_1,43fa7161-de6a-11e5-ba44-bb6d7c1a9a58,2015-03-21,2024-09-25,Regular,Still in Office,M,1941,1941-08-03
Nepal,Asia,NEP,Birendra,NEP_1972_1,824a3f09-1e42-11e4-b4cd-db5882bf8def,1972-01-31,1990-11-09,Regular,Regular,M,1946,1946-12-28
Nepal,Asia,NEP,Krishna Prasad Bhatterai,NEP_1990_1,824a3f0a-1e42-11e4-b4cd-db5882bf8def,1990-11-09,1991-05-26,Regular,Regular,M,1924,NA
Nepal,Asia,NEP,Girija Prasad Koirala,NEP_1991_1,36579818-3bbd-11e5-afeb-eb6f07f9fec7,1991-05-26,1994-11-30,Regular,Regular,M,1925,NA
Nepal,Asia,NEP,Man Mohan Adhikari,NEP_1994_1,824a3f0c-1e42-11e4-b4cd-db5882bf8def,1994-11-30,1995-09-12,Regular,Regular,M,1920,NA
Nepal,Asia,NEP,Sher Bahadur Deuba,NEP_1995_1,824a3f0d-1e42-11e4-b4cd-db5882bf8def,1995-09-12,1997-03-12,Regular,Regular,M,1946,1946-06-13
Nepal,Asia,NEP,Lokendra Bahadur Chand,NEP_1997_1,824a3f0e-1e42-11e4-b4cd-db5882bf8def,1997-03-12,1997-10-07,Regular,Regular,M,1940,NA
Nepal,Asia,NEP,Surya  Bahadur Thapa,NEP_1997_2,824a6fdc-1e42-11e4-b4cd-db5882bf8def,1997-10-07,1998-04-15,Regular,Regular,M,1928,NA
Nepal,Asia,NEP,Girija Prasad Koirala,NEP_1998_1,36579818-3bbd-11e5-afeb-eb6f07f9fec7,1998-04-15,1999-05-31,Regular,Regular,M,1925,NA
Nepal,Asia,NEP,Krishna Prasad Bhatterai,NEP_1999_1,824a3f0a-1e42-11e4-b4cd-db5882bf8def,1999-05-31,2000-03-22,Regular,Regular,M,1924,NA
Nepal,Asia,NEP,Girija Prasad Koirala,NEP_2000_1,36579818-3bbd-11e5-afeb-eb6f07f9fec7,2000-03-22,2001-07-26,Regular,Regular,M,1925,NA
Nepal,Asia,NEP,Sher Bahdur Deuba,NEP_2001_1,19bbd548-3bbd-11e5-afeb-eb6f07f9fec7,2001-07-26,2002-10-04,Regular,Regular,M,1946,1946-06-13
Nepal,Asia,NEP,Lokendra Bahadur Chand,NEP_2002_1,824a3f0e-1e42-11e4-b4cd-db5882bf8def,2002-10-11,2003-06-05,Regular,Regular,M,1940,NA
Nepal,Asia,NEP,Surya Bahadur Thapa,NEP_2003_1,197a5f78-3bbd-11e5-afeb-eb6f07f9fec7,2003-06-05,2004-06-03,Regular,Regular,M,1928,NA
Nepal,Asia,NEP,Sher Bahdur Deuba,NEP_2004_1,19bbd548-3bbd-11e5-afeb-eb6f07f9fec7,2004-06-03,2005-02-01,Regular,Regular,M,1946,1946-06-13
Nepal,Asia,NEP,Gyanendra,NEP_2005_1,82554f50-1e42-11e4-b4cd-db5882bf8def,2005-02-01,2006-04-30,Regular,Irregular,M,1947,1947-07-07
Nepal,Asia,NEP,Girija Prasad Koirala,NEP_2006_1,36579818-3bbd-11e5-afeb-eb6f07f9fec7,2006-04-30,2008-08-18,Regular,Regular,M,1925,NA
Nepal,Asia,NEP,Dahal,NEP_2008_1,82558020-1e42-11e4-b4cd-db5882bf8def,2008-08-18,2009-05-25,Regular,Regular,M,1954,1954-12-11
Nepal,Asia,NEP,Madhav Kumar Nepal,NEP_2009_1,82558021-1e42-11e4-b4cd-db5882bf8def,2009-05-25,2011-02-06,Regular,Regular,M,1953,NA
Nepal,Asia,NEP,Nath Khanal,NEP_2011_1,82558022-1e42-11e4-b4cd-db5882bf8def,2011-02-06,2011-08-29,Regular,Regular,M,1950,NA
Nepal,Asia,NEP,Bhattarai,NEP_2011_2,82558023-1e42-11e4-b4cd-db5882bf8def,2011-08-29,2013-03-14,Regular,Regular,M,1954,NA
Nepal,Asia,NEP,Khil Raj Regmi,NEP_2013_1,2b3ec87f-3481-11e4-8dba-bbcd9ed46413,2013-03-14,2014-02-11,Regular,Regular,M,1949,1949-05-31
Nepal,Asia,NEP,Sushil Koirala,NEP_2014_1,14a05fc0-aae0-11e4-b3bc-29f2fa19767e,2014-02-11,2015-10-10,Regular,Regular,M,1939,1939-08-12
Nepal,Asia,NEP,Khadga Prasad Sharma Oli,NEP_2015_1,43fcd2bc-de6a-11e5-ba44-bb6d7c1a9a58,2015-10-10,2016-08-04,Regular,Regular,M,1952,1952-02-22
Nepal,Asia,NEP,Dahal,NEP_2016_1,.,2016-08-04,2017-06-07,Regular,Regular,M,1954,1954-12-11
Nepal,Asia,NEP,Sher Bahadur Deuba,NEP_2017_1,.,2017-06-07,2018-02-15,Regular,Regular,M,1946,1946-09-12
Nepal,Asia,NEP,Khadga Prasad Sharma Oli,NEP_2018_1,.,2018-02-15,2021-07-13,Regular,Regular,M,1952,1952-02-22
Nepal,Asia,NEP,Sher Bahadur Deuba,NEP_2021_1,.,2021-07-13,2022-12-26,Regular,Regular,M,1946,1946-06-13
Nepal,Asia,NEP,Pushpa Kamal Dahal,NEP_2022_1,.,2022-12-26,2024-09-25,Regular,Still in Office,M,1954,1954-12-11
New Zealand,Oceania,NEW,Palmer,NEW_1989_1,824f34b1-1e42-11e4-b4cd-db5882bf8def,1989-08-08,1990-09-04,Regular,Regular,M,1942,1942-04-21
New Zealand,Oceania,NEW,Moore,NEW_1990_1,824f34b2-1e42-11e4-b4cd-db5882bf8def,1990-09-04,1990-10-27,Regular,Regular,M,1949,NA
New Zealand,Oceania,NEW,Bolger,NEW_1990_2,824f6582-1e42-11e4-b4cd-db5882bf8def,1990-10-27,1997-12-08,Regular,Regular,M,1935,1935-05-31
New Zealand,Oceania,NEW,Jenny Shipley,NEW_1997_1,824f6583-1e42-11e4-b4cd-db5882bf8def,1997-12-08,1999-12-10,Regular,Regular,F,1952,NA
New Zealand,Oceania,NEW,Helen Clark,NEW_1999_1,824f6584-1e42-11e4-b4cd-db5882bf8def,1999-12-10,2008-11-19,Regular,Regular,F,1950,1950-02-26
New Zealand,Oceania,NEW,John Key,NEW_2008_1,8255e1ce-1e42-11e4-b4cd-db5882bf8def,2008-11-19,2016-12-12,Regular,Regular,M,1961,1961-08-09
New Zealand,Oceania,NEW,Bill English,NEW_2016_1,.,2016-12-12,2017-10-26,Regular,Regular,M,1961,1961-12-30
New Zealand,Oceania,NEW,Jacinda Ardern,NEW_2016_2,.,2017-10-26,2023-01-25,Regular,Regular,F,1980,1980-07-26
New Zealand,Oceania,NEW,Chris Hipkins,NEW_2023_1,.,2023-01-25,2023-11-27,Regular,Regular,M,1978,1978-09-05
New Zealand,Oceania,NEW,Christopher Luxon,NEW_2023_2,.,2023-11-27,2024-09-25,Regular,Still in Office,M,1970,1970-07-19
Nicaragua,Americas,NIC,Daniel Ortega,NIC_1979_1,81e9ba0e-1e42-11e4-b4cd-db5882bf8def,1979-07-18,1990-04-25,Irregular,Regular,M,1945,1945-11-11
Nicaragua,Americas,NIC,Violeta Chamorro,NIC_1990_1,81e9ba0f-1e42-11e4-b4cd-db5882bf8def,1990-04-25,1997-01-10,Regular,Regular,F,1929,1929-10-18
Nicaragua,Americas,NIC,Aleman,NIC_1997_1,81e9ba10-1e42-11e4-b4cd-db5882bf8def,1997-01-10,2002-01-10,Regular,Regular,M,1946,NA
Nicaragua,Americas,NIC,Enrique Bolanos,NIC_2002_1,81e9eae0-1e42-11e4-b4cd-db5882bf8def,2002-01-11,2007-01-10,Regular,Regular,M,1928,NA
Nicaragua,Americas,NIC,Daniel Ortega,NIC_2007_1,81e9ba0e-1e42-11e4-b4cd-db5882bf8def,2007-01-10,2024-09-25,Regular,Still in Office,M,1945,1945-11-11
Nigeria,Africa,NIG,Babangida,NIG_1985_1,8230af8f-1e42-11e4-b4cd-db5882bf8def,1985-08-27,1993-08-26,Irregular,Regular,M,1941,1941-08-17
Nigeria,Africa,NIG,Shonekan,NIG_1993_1,8230af90-1e42-11e4-b4cd-db5882bf8def,1993-08-26,1993-11-17,Irregular,Irregular,M,1936,NA
Nigeria,Africa,NIG,Abacha,NIG_1993_2,8230af91-1e42-11e4-b4cd-db5882bf8def,1993-11-17,1998-06-08,Irregular,Natural Death,M,1943,1943-09-20
Nigeria,Africa,NIG,Abubakar,NIG_1998_1,8230af92-1e42-11e4-b4cd-db5882bf8def,1998-06-09,1999-05-29,Regular,Regular,M,1942,1942-06-13
Nigeria,Africa,NIG,Obasanjo,NIG_1999_1,82307ebd-1e42-11e4-b4cd-db5882bf8def,1999-05-29,2007-05-29,Regular,Regular,M,1937,1937-03-05
Nigeria,Africa,NIG,Yar'Adua,NIG_2007_1,8253c8a2-1e42-11e4-b4cd-db5882bf8def,2007-05-29,2010-02-09,Regular,Retired Due to Ill Health,M,1951,1951-08-16
Nigeria,Africa,NIG,Goodluck Jonathan,NIG_2010_1,8253c8a3-1e42-11e4-b4cd-db5882bf8def,2010-02-09,2015-05-29,Regular,Regular,M,1957,1957-11-20
Nigeria,Africa,NIG,Muhummadu Buhari,NIG_2015_1,43fa715d-de6a-11e5-ba44-bb6d7c1a9a58,2015-05-29,2023-05-29,Regular,Regular,M,1942,1942-12-17
Nigeria,Africa,NIG,Bola Tinubu,NIG_2023_1,.,2023-05-29,2024-09-25,Regular,Still in Office,M,1952,1952-03-29
Niger,Africa,NIR,Seibou,NIR_1987_1,822d4092-1e42-11e4-b4cd-db5882bf8def,1987-11-10,1993-04-16,Regular,Regular,M,1940,NA
Niger,Africa,NIR,Ousmane,NIR_1993_1,822d4093-1e42-11e4-b4cd-db5882bf8def,1993-04-16,1996-01-27,Regular,Irregular,M,1950,NA
Niger,Africa,NIR,Mainassara,NIR_1996_1,822d4094-1e42-11e4-b4cd-db5882bf8def,1996-01-27,1999-04-11,Irregular,Irregular,M,1949,1949-05-09
Niger,Africa,NIR,Wanke,NIR_1999_1,822d7166-1e42-11e4-b4cd-db5882bf8def,1999-04-11,1999-12-22,Irregular,Regular,M,1954,NA
Niger,Africa,NIR,Mamadou Tandja,NIR_1999_2,822d7167-1e42-11e4-b4cd-db5882bf8def,1999-12-22,2010-02-08,Regular,Irregular,M,1938,NA
Niger,Africa,NIR,Djibo,NIR_2010_1,825366fa-1e42-11e4-b4cd-db5882bf8def,2010-02-08,2011-04-07,Irregular,Regular,M,1965,NA
Niger,Africa,NIR,Issoufou,NIR_2011_1,825366fb-1e42-11e4-b4cd-db5882bf8def,2011-04-07,2021-04-02,Regular,Regular,M,1952,NA
Niger,Africa,NIR,Mohamed Bazoum,NIR_2021_1,.,2021-04-02,2023-07-26,Regular,Irregular,M,1960,1960-01-01
Niger,Africa,NIR,Abdourahamane Tchiani,NIR_2023_1,.,2023-07-26,2024-09-25,Irregular,Still in Office,M,1960,NA
Norway,Europe,NOR,Syse,NOR_1989_1,8226c450-1e42-11e4-b4cd-db5882bf8def,1989-10-16,1990-11-03,Regular,Regular,M,1930,1930-11-25
Norway,Europe,NOR,Brundtland,NOR_1990_1,8226c44e-1e42-11e4-b4cd-db5882bf8def,1990-11-03,1996-10-25,Regular,Regular,F,1939,1939-04-20
Norway,Europe,NOR,Jagland,NOR_1996_1,8226f520-1e42-11e4-b4cd-db5882bf8def,1996-10-25,1997-10-17,Regular,Regular,M,1950,1950-11-05
Norway,Europe,NOR,Bondevik,NOR_1997_1,8226f521-1e42-11e4-b4cd-db5882bf8def,1997-10-17,1998-08-30,Regular,Regular,M,1947,1947-09-03
Norway,Europe,NOR,Lahnstein,NOR_1998_1,8226f522-1e42-11e4-b4cd-db5882bf8def,1998-08-30,1998-09-23,Regular,Regular,M,1949,NA
Norway,Europe,NOR,Bondevik,NOR_1998_2,8226f521-1e42-11e4-b4cd-db5882bf8def,1998-09-24,2000-03-17,Regular,Regular,M,1947,1947-09-03
Norway,Europe,NOR,Stoltenberg,NOR_2000_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2000-03-17,2001-10-19,Regular,Regular,M,1959,NA
Norway,Europe,NOR,Bondevik,NOR_2001_1,8226f521-1e42-11e4-b4cd-db5882bf8def,2001-10-19,2005-10-17,Regular,Regular,M,1947,1947-09-03
Norway,Europe,NOR,Stoltenberg,NOR_2005_1,8226f523-1e42-11e4-b4cd-db5882bf8def,2005-10-17,2013-10-16,Regular,Regular,M,1959,NA
Norway,Europe,NOR,Solberg,NOR_2013_1,2b3a05b7-3481-11e4-8dba-bbcd9ed46413,2013-10-16,2021-10-14,Regular,Regular,F,1961,1961-02-24
Norway,Europe,NOR,Jonas Gahr Støre,NOR_2021_1,.,2021-10-14,2024-09-25,Regular,Still in Office,M,1960,1960-08-25
Netherlands,Europe,NTH,Lubbers,NTH_1982_1,820994fc-1e42-11e4-b4cd-db5882bf8def,1982-11-04,1994-08-22,Regular,Regular,M,1939,1939-05-07
Netherlands,Europe,NTH,Kok,NTH_1994_1,820994fd-1e42-11e4-b4cd-db5882bf8def,1994-08-22,2002-07-22,Regular,Regular,M,1938,1938-09-29
Netherlands,Europe,NTH,Jan Peter Balkenende,NTH_2002_1,8209c5d6-1e42-11e4-b4cd-db5882bf8def,2002-07-22,2010-10-14,Regular,Regular,M,1956,1956-05-07
Netherlands,Europe,NTH,Mark Rutte,NTH_2010_1,82511d01-1e42-11e4-b4cd-db5882bf8def,2010-10-14,2024-09-25,Regular,Still in Office,M,1967,1967-02-14
Oman,Asia,OMA,Qabus Bin Said,OMA_1970_1,82429dc1-1e42-11e4-b4cd-db5882bf8def,1970-07-23,2020-01-10,Irregular,Natural Death,M,1940,1940-11-18
Oman,Asia,OMA,Haitham bin Tariq,OMA_2020_1,.,2020-01-10,2024-09-25,Regular,Still in Office,M,1954,1954-10-13
Pakistan,Asia,PAK,Benazir Bhutto,PAK_1988_2,8248878d-1e42-11e4-b4cd-db5882bf8def,1988-12-02,1990-08-06,Regular,Regular,F,1953,1953-06-21
Pakistan,Asia,PAK,Jatoi,PAK_1990_1,8248878e-1e42-11e4-b4cd-db5882bf8def,1990-08-06,1990-11-06,Regular,Regular,M,1931,NA
Pakistan,Asia,PAK,Sharif,PAK_1990_2,8248878f-1e42-11e4-b4cd-db5882bf8def,1990-11-06,1993-04-18,Regular,Irregular,M,1949,1949-12-25
Pakistan,Asia,PAK,Mazari,PAK_1993_1,8248b868-1e42-11e4-b4cd-db5882bf8def,1993-04-18,1993-05-26,Irregular,Regular,M,1922,NA
Pakistan,Asia,PAK,Sharif,PAK_1993_2,8248878f-1e42-11e4-b4cd-db5882bf8def,1993-05-26,1993-07-18,Regular,Regular,M,1949,1949-12-25
Pakistan,Asia,PAK,Qureshi,PAK_1993_3,8248b869-1e42-11e4-b4cd-db5882bf8def,1993-07-19,1993-10-19,Regular,Regular,M,1930,NA
Pakistan,Asia,PAK,Benazir Bhutto,PAK_1993_4,8248878d-1e42-11e4-b4cd-db5882bf8def,1993-10-19,1996-11-05,Regular,Irregular,F,1953,1953-06-21
Pakistan,Asia,PAK,Khalid,PAK_1996_1,8248b86a-1e42-11e4-b4cd-db5882bf8def,1996-11-05,1997-02-17,Irregular,Regular,M,1916,NA
Pakistan,Asia,PAK,Nawaz Sharif,PAK_1997_1,8248878f-1e42-11e4-b4cd-db5882bf8def,1997-02-17,1999-10-12,Regular,Irregular,M,1949,1949-12-25
Pakistan,Asia,PAK,Musharraf,PAK_1999_1,8248b86b-1e42-11e4-b4cd-db5882bf8def,1999-10-14,2008-08-18,Irregular,Regular,M,1943,NA
Pakistan,Asia,PAK,Soomro,PAK_2008_1,82551e7b-1e42-11e4-b4cd-db5882bf8def,2008-08-18,2008-09-09,Regular,Regular,M,1950,NA
Pakistan,Asia,PAK,Zardari,PAK_2008_2,82551e7c-1e42-11e4-b4cd-db5882bf8def,2008-09-09,2013-06-05,Regular,Regular,M,1955,NA
Pakistan,Asia,PAK,Nawaz Sharif,PAK_2013_1,2b3ec87d-3481-11e4-8dba-bbcd9ed46413,2013-06-05,2017-07-28,Regular,Irregular,M,1949,1949-12-25
Pakistan,Asia,PAK,Shahid Khaqan Abbasi,PAK_2017_1,.,2017-07-28,2018-05-31,Regular,Regular,M,1958,1958-12-27
Pakistan,Asia,PAK,Nasirul Mulk,PAK_2018_1,.,2018-05-31,2018-08-18,Regular,Regular,M,1950,1950-08-17
Pakistan,Asia,PAK,Imran Khan,PAK_2018_2,.,2018-08-18,2022-04-10,Regular,Irregular,M,1952,1952-10-05
Pakistan,Asia,PAK,Shehbaz Sharif,PAK_2022_1,.,2022-04-11,2023-08-13,Regular,Regular,M,1951,1951-09-23
Pakistan,Asia,PAK,Anwaar ul Haq Kakar,PAK_2023_1,.,2023-08-14,2024-09-25,Regular,Still in Office,M,1971,NA
Panama,Americas,PAN,Noriega,PAN_1983_1,81f343a8-1e42-11e4-b4cd-db5882bf8def,1983-08-15,1990-01-03,Irregular,Foreign,M,1940,1940-02-11
Panama,Americas,PAN,Endara,PAN_1990_1,81f343a9-1e42-11e4-b4cd-db5882bf8def,1990-01-04,1994-09-01,Foreign Imposition,Regular,M,1936,NA
Panama,Americas,PAN,Balladares,PAN_1994_1,81f343aa-1e42-11e4-b4cd-db5882bf8def,1994-09-01,1999-09-01,Regular,Regular,M,1946,NA
Panama,Americas,PAN,Mireya Moscoso,PAN_1999_1,81f3747a-1e42-11e4-b4cd-db5882bf8def,1999-09-01,2004-09-01,Regular,Regular,F,1946,1946-07-01
