idacr,leader,plad_id,archigos_id,startdate,enddate,entry,exit,gender,yrborn,birthdate
SOL,Hilly,SOL_1993_1,824f9656-1e42-11e4-b4cd-db5882bf8def,1993-06-18,1994-10-31,Regular,Irregular,M,1947,NA
SOL,Mamaloni,SOL_1994_1,824f6586-1e42-11e4-b4cd-db5882bf8def,1994-10-31,1997-08-27,Irregular,Regular,M,1943,NA
SOL,Ulufa'alu,SOL_1997_1,824f9657-1e42-11e4-b4cd-db5882bf8def,1997-08-27,2000-06-05,Regular,Irregular,M,1950,NA
SOL,Manasseh Sogavare,SOL_2000_1,824f9658-1e42-11e4-b4cd-db5882bf8def,2000-06-30,2001-12-17,Regular,Regular,M,1955,1955-01-17
SOL,Kemakeza,SOL_2001_1,824f9659-1e42-11e4-b4cd-db5882bf8def,2001-12-17,2006-04-20,Regular,Regular,M,1951,NA
SOL,Manasseh Sogavare,SOL_2006_2,824f9658-1e42-11e4-b4cd-db5882bf8def,2006-05-04,2007-12-20,Regular,Regular,M,1955,1955-01-17
SOL,Sikua,SOL_2007_1,825612a8-1e42-11e4-b4cd-db5882bf8def,2007-12-20,2010-08-25,Regular,Regular,M,1959,NA
SOL,Danny Philip,SOL_2010_1,825612a9-1e42-11e4-b4cd-db5882bf8def,2010-08-25,2011-11-16,Regular,Regular,M,1951,NA
SOL,Darcy Lilo,SOL_2011_1,825612aa-1e42-11e4-b4cd-db5882bf8def,2011-11-16,2014-12-09,Regular,Regular,M,1965,1965-08-28
SOL,Manasseh Sogavare,SOL_2014_1,824f9658-1e42-11e4-b4cd-db5882bf8def,2014-12-09,2017-11-15,Regular,Regular,M,1955,1955-01-17
SOL,Rick Houenipwela,SOL_2017_1,.,2017-11-15,2019-04-24,Regular,Regular,M,1958,1958-08-08
SOL,Manasseh Sogavare,SOL_2019_1,.,2019-04-24,2024-06-30,Regular,Still in Office,M,1955,1955-01-17
SOM,Siad Barre,SOM_1969_1,82332a61-1e42-11e4-b4cd-db5882bf8def,1969-10-21,1991-01-26,Irregular,Irregular,M,1912,NA
SOM,Hassan Sheikh Mohamud,SOM_2012_1,149f9c67-aae0-11e4-b3bc-29f2fa19767e,2012-09-16,2017-02-16,Regular,Regular,M,1955,1955-11-09
SOM,Mohamed Abdullahi Mohamed,SOM_2017_1,.,2017-02-16,2022-05-23,Regular,Regular,M,1962,1962-03-11
SOM,Hassan Sheikh Mohamud,SOM_2022_1,.,2022-05-23,2024-06-30,Regular,Still in Office,M,1955,1955-11-09
SPN,Gonzalez Marquez,SPN_1982_1,82122a71-1e42-11e4-b4cd-db5882bf8def,1982-12-02,1996-05-05,Regular,Regular,M,1942,1942-03-05
SPN,Aznar,SPN_1996_1,82122a72-1e42-11e4-b4cd-db5882bf8def,1996-05-05,2004-04-17,Regular,Regular,M,1953,1953-02-25
SPN,Rodriguez Zapatero,SPN_2004_1,82125b42-1e42-11e4-b4cd-db5882bf8def,2004-04-17,2011-12-20,Regular,Regular,M,1960,NA
SPN,Mariano Rajoy Brey,SPN_2011_1,82517ea8-1e42-11e4-b4cd-db5882bf8def,2011-12-20,2018-06-01,Regular,Regular,M,1955,1955-03-27
SPN,Pedro Sánchez,SPN_2018_1,.,2018-06-01,2024-06-30,Regular,Still in Office,M,1972,1972-02-29
SRI,Premadasa,SRI_1989_1,8249ac8e-1e42-11e4-b4cd-db5882bf8def,1989-01-02,1993-05-01,Regular,Irregular,M,1924,1924-06-23
SRI,Wijetunge,SRI_1993_1,8249ac8f-1e42-11e4-b4cd-db5882bf8def,1993-05-01,1994-11-12,Regular,Regular,M,1922,1922-02-15
SRI,Kumaratunga,SRI_1994_1,8249ac90-1e42-11e4-b4cd-db5882bf8def,1994-11-12,2005-11-19,Regular,Regular,F,1945,1945-06-29
SRI,Rajapakse,SRI_2005_1,82554f4e-1e42-11e4-b4cd-db5882bf8def,2005-11-19,2015-01-09,Regular,Regular,F,1945,1945-11-18
SRI,Maithripala Sirisena,SRI_2015_1,43fa7166-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-09,2019-11-18,Regular,Regular,F,1951,1951-08-03
SRI,Gotabaya Rajapaksa,SRI_2019_1,.,2019-11-18,2022-07-14,Regular,Irregular,M,1949,1949-06-20
SRI,Ranil Wickremesinghe,SRI_2022_1,.,2022-07-14,2024-06-30,Regular,Still in Office,M,1949,1949-03-24
SSD,Salva Kiir,SSD_2011_1,149fea92-aae0-11e4-b3bc-29f2fa19767e,2011-07-09,2024-06-30,Regular,Still in Office,M,1951,1951-09-13
SUD,Al-Bashir,SUD_1989_1,823c8325-1e42-11e4-b4cd-db5882bf8def,1989-06-30,2019-04-11,Irregular,Irregular,M,1944,1944-01-01
SUD,Abdel Fattah al-Burhan,SUD_2019_1,.,2019-04-11,2024-06-30,Irregular,Still in Office,M,1960,1960-04-11
SUR,Shankar,SUR_1988_1,81f6b2a3-1e42-11e4-b4cd-db5882bf8def,1988-01-25,1990-12-24,Regular,Irregular,M,1937,NA
SUR,Venetiaan,SUR_1991_1,81f6b2a6-1e42-11e4-b4cd-db5882bf8def,1991-09-16,1996-09-15,Regular,Regular,M,1936,NA
SUR,Wijdenbosch,SUR_1996_1,81f6e376-1e42-11e4-b4cd-db5882bf8def,1996-09-15,2000-08-12,Regular,Regular,M,1941,NA
SUR,Venetiaan,SUR_2000_1,81f6b2a6-1e42-11e4-b4cd-db5882bf8def,2000-08-12,2010-08-12,Regular,Regular,M,1936,NA
SUR,Bouterse,SUR_2010_1,81f6b2a2-1e42-11e4-b4cd-db5882bf8def,2010-08-12,2020-07-16,Regular,Regular,M,1945,1945-10-13
SUR,Chan Santokhi,SUR_2020_1,.,2020-07-16,2024-06-30,Regular,Still in Office,M,1959,1959-02-03
SWA,Mswati,SWA_1986_1,823acba8-1e42-11e4-b4cd-db5882bf8def,1986-04-25,2024-06-30,Regular,Still in Office,M,1968,1968-04-18
SWD,Carlsson,SWD_1986_1,8225d020-1e42-11e4-b4cd-db5882bf8def,1986-03-12,1991-10-30,Regular,Regular,M,1934,1934-11-09
SWD,Bildt,SWD_1991_1,35debe98-3bbd-11e5-afeb-eb6f07f9fec7,1991-10-30,1994-10-07,Regular,Regular,M,1949,1949-07-15
SWD,Carlsson,SWD_1994_1,8225d020-1e42-11e4-b4cd-db5882bf8def,1994-10-07,1996-03-21,Regular,Regular,M,1934,1934-11-09
SWD,Persson,SWD_1996_1,822600f2-1e42-11e4-b4cd-db5882bf8def,1996-03-21,2006-10-06,Regular,Regular,M,1949,1949-01-20
SWD,Reinfeldt,SWD_2006_1,82530553-1e42-11e4-b4cd-db5882bf8def,2006-10-06,2014-10-03,Regular,Regular,M,1965,1965-08-04
SWD,Stefan L<U+FFFD>fven,SWD_2014_1,149f0026-aae0-11e4-b3bc-29f2fa19767e,2014-10-03,2022-11-30,Regular,Regular,M,1957,1957-07-21
SWD,Magdalena Andersson,SWD_2021_1,.,2021-11-30,2022-10-18,Regular,Regular,F,1967,1967-01-23
SWD,Kristersson,SWD_2022_1,.,2022-10-18,2024-06-30,Regular,Still in Office,M,1963,1963-12-29
SWZ,Koller,SWZ_1990_1,8210114b-1e42-11e4-b4cd-db5882bf8def,1990-01-01,1990-12-31,Regular,Regular,M,1933,NA
SWZ,Cotti,SWZ_1991_1,8210114c-1e42-11e4-b4cd-db5882bf8def,1991-01-01,1991-12-31,Regular,Regular,M,1939,NA
SWZ,Felber,SWZ_1992_1,8210421c-1e42-11e4-b4cd-db5882bf8def,1992-01-01,1992-12-31,Regular,Regular,M,1933,NA
SWZ,Ogi,SWZ_1993_1,8210421d-1e42-11e4-b4cd-db5882bf8def,1993-01-01,1993-12-31,Regular,Regular,M,1942,1942-07-18
SWZ,Stich,SWZ_1994_1,82101149-1e42-11e4-b4cd-db5882bf8def,1994-01-01,1994-12-31,Regular,Regular,M,1927,NA
SWZ,Villiger,SWZ_1995_1,8210421e-1e42-11e4-b4cd-db5882bf8def,1995-01-01,1995-12-31,Regular,Regular,M,1941,NA
SWZ,Delamuraz,SWZ_1996_1,8210114a-1e42-11e4-b4cd-db5882bf8def,1996-01-01,1996-12-31,Regular,Regular,M,1936,1936-04-01
SWZ,Koller,SWZ_1997_1,8210114b-1e42-11e4-b4cd-db5882bf8def,1997-01-01,1997-12-31,Regular,Regular,M,1933,NA
SWZ,Cotti,SWZ_1998_1,8210114c-1e42-11e4-b4cd-db5882bf8def,1998-01-01,1998-12-31,Regular,Regular,M,1939,NA
SWZ,Dreifuss,SWZ_1999_1,8210421f-1e42-11e4-b4cd-db5882bf8def,1999-01-01,1999-12-31,Regular,Regular,F,1940,1940-01-09
SWZ,Ogi,SWZ_2000_1,8210421d-1e42-11e4-b4cd-db5882bf8def,2000-01-01,2000-12-31,Regular,Regular,M,1942,1942-07-18
SWZ,Leuenberger,SWZ_2001_1,358af948-3bbd-11e5-afeb-eb6f07f9fec7,2001-01-01,2001-12-31,Regular,Regular,M,1946,1946-09-21
SWZ,Villiger,SWZ_2002_1,8210421e-1e42-11e4-b4cd-db5882bf8def,2002-01-01,2002-12-31,Regular,Regular,M,1941,NA
SWZ,Pascal Couchepin,SWZ_2003_1,358b2058-3bbd-11e5-afeb-eb6f07f9fec7,2003-01-01,2003-12-31,Regular,Regular,M,1942,NA
SWZ,Joseph Deiss,SWZ_2004_1,821072f0-1e42-11e4-b4cd-db5882bf8def,2004-01-01,2004-12-31,Regular,Regular,M,1946,NA
SWZ,Schmid,SWZ_2005_1,82514dd4-1e42-11e4-b4cd-db5882bf8def,2005-01-01,2005-12-31,Regular,Regular,M,1947,NA
SWZ,Leuenberger,SWZ_2006_1,358af948-3bbd-11e5-afeb-eb6f07f9fec7,2006-01-01,2006-12-31,Regular,Regular,M,1946,NA
SWZ,Calmy-Rey,SWZ_2007_1,82514dd6-1e42-11e4-b4cd-db5882bf8def,2007-01-01,2007-12-31,Regular,Regular,F,1945,NA
SWZ,Pascal Couchepin,SWZ_2008_1,358b2058-3bbd-11e5-afeb-eb6f07f9fec7,2008-01-01,2008-12-31,Regular,Regular,M,1942,NA
SWZ,Hans-Rudolf Merz,SWZ_2009_1,82514dd8-1e42-11e4-b4cd-db5882bf8def,2009-01-01,2009-12-31,Regular,Regular,M,1942,NA
SWZ,Doris Leuthard,SWZ_2010_1,82514dd9-1e42-11e4-b4cd-db5882bf8def,2010-01-01,2010-12-31,Regular,Regular,F,1963,1963-04-10
SWZ,Calmy-Rey,SWZ_2011_1,82514dd6-1e42-11e4-b4cd-db5882bf8def,2011-01-01,2011-12-31,Regular,Regular,F,1945,NA
SWZ,Eveline Widmer-Schlumpf,SWZ_2012_1,2b37a456-3481-11e4-8dba-bbcd9ed46413,2012-01-01,2012-12-31,Regular,Regular,F,1956,1956-03-16
SWZ,Ueli Maurer,SWZ_2013_1,149e3ccd-aae0-11e4-b3bc-29f2fa19767e,2013-01-01,2013-12-31,Regular,Regular,M,1950,1950-12-01
SWZ,Didier Burkhalter,SWZ_2014_1,149e3cce-aae0-11e4-b3bc-29f2fa19767e,2014-01-01,2014-12-31,Regular,Regular,M,1960,NA
SWZ,Simonetta Sommaruga,SWZ_2015_1,43f5aea5-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-01,2015-12-31,Regular,Regular,F,1960,1960-05-14
SWZ,Johnann Schneider-Ammann,SWZ_2016_1,.,2016-01-01,2016-12-31,Regular,Regular,M,1952,1952-02-18
SWZ,Doris Leuthard,SWZ_2016_2,.,2016-12-31,2017-12-31,Regular,Regular,F,1963,1963-04-10
SWZ,Alain Berset,SWZ_2017_1,.,2017-12-31,2018-12-31,Regular,Regular,M,1972,1972-04-09
SWZ,Ueli Maurer,SWZ_2018_1,.,2018-12-31,2019-12-31,Regular,Regular,M,1950,1950-12-01
SWZ,Simonetta Sommaruga,SWZ_2019_1,.,2019-12-31,2020-12-31,Regular,Regular,F,1960,1960-05-14
SWZ,Guy Parmelin,SWZ_2020_1,.,2020-12-31,2021-12-31,Regular,Regular,M,1959,1959-11-09
SWZ,Ignazio Cassis,SWZ_2021_1,.,2021-12-31,2022-12-31,Regular,Regular,M,1961,1961-04-13
SWZ,Alain Berset,SWZ_2022_1,.,2022-12-31,2023-12-31,Regular,Regular,M,1972,1972-04-09
SYR,Al-Assad H.,SYR_1971_1,823fc14b-1e42-11e4-b4cd-db5882bf8def,1971-02-22,2000-06-10,Regular,Natural Death,M,1930,1930-10-06
SYR,Bashar al-Assad,SYR_2000_1,823fc14c-1e42-11e4-b4cd-db5882bf8def,2000-06-10,2024-06-30,Regular,Still in Office,M,1965,1965-09-11
TAJ,Nabiyev,TAJ_1991_2,824391f0-1e42-11e4-b4cd-db5882bf8def,1991-09-23,1992-09-07,Irregular,Irregular,M,1930,1930-10-05
TAJ,Emomali Rahmon,TAJ_1992_2,824391f2-1e42-11e4-b4cd-db5882bf8def,1992-11-20,2024-06-30,Irregular,Still in Office,M,1952,1952-10-05
TAW,Lee Teng-Hui,TAW_1988_1,82451899-1e42-11e4-b4cd-db5882bf8def,1988-01-13,2000-05-20,Regular,Regular,M,1923,1923-01-15
TAW,Chen Shui-bian,TAW_2000_1,8245189a-1e42-11e4-b4cd-db5882bf8def,2000-05-21,2008-05-20,Regular,Regular,M,1950,NA
TAW,Ma Ying-jeou,TAW_2008_1,8254eda4-1e42-11e4-b4cd-db5882bf8def,2008-05-20,2016-05-20,Regular,Regular,M,1950,1950-07-13
TAW,Tsai Ing-Wen,TAW_2016_1,.,2016-05-20,2024-06-30,Regular,Still in Office,F,1956,1956-08-31
TAZ,Mwinyi,TAZ_1985_1,823297e0-1e42-11e4-b4cd-db5882bf8def,1985-11-05,1995-11-05,Regular,Regular,M,1925,1925-05-08
TAZ,Mkapa,TAZ_1995_1,823297e1-1e42-11e4-b4cd-db5882bf8def,1995-11-05,2005-12-21,Regular,Regular,M,1938,NA
TAZ,Kikwete,TAZ_2005_1,8253c8a6-1e42-11e4-b4cd-db5882bf8def,2005-12-21,2015-11-05,Regular,Regular,M,1950,1950-10-07
TAZ,John Magufuli,TAZ_2015_1,43fa715e-de6a-11e5-ba44-bb6d7c1a9a58,2015-11-05,2021-03-17,Regular,Natural Death,M,1959,1959-10-29
TAZ,Samia Suluhu Hassan,TAZ_2021_1,.,2021-03-17,2024-06-30,Regular,Still in Office,F,1960,1960-01-27
THI,Choonhavan,THI_1988_1,824b0264-1e42-11e4-b4cd-db5882bf8def,1988-08-04,1991-02-23,Regular,Irregular,M,1922,1922-04-25
THI,Panyarachun,THI_1991_1,824b0265-1e42-11e4-b4cd-db5882bf8def,1991-03-07,1992-04-04,Regular,Regular,M,1932,1932-08-09
THI,Leekpai,THI_1992_3,824b0267-1e42-11e4-b4cd-db5882bf8def,1992-09-23,1995-07-13,Regular,Regular,M,1938,NA
THI,Silpa-Archa,THI_1995_1,824b3336-1e42-11e4-b4cd-db5882bf8def,1995-07-13,1996-12-01,Regular,Regular,M,1932,NA
THI,Chavalit Yongchaiyudh,THI_1996_1,824b3337-1e42-11e4-b4cd-db5882bf8def,1996-12-01,1997-11-09,Regular,Regular,M,1932,1932-05-15
THI,Leekpai,THI_1997_1,824b0267-1e42-11e4-b4cd-db5882bf8def,1997-11-09,2001-02-09,Regular,Regular,M,1938,NA
THI,Thaksin Shinawatra,THI_2001_1,824b3338-1e42-11e4-b4cd-db5882bf8def,2001-02-10,2006-09-19,Regular,Irregular,M,1949,NA
THI,Chulanont,THI_2006_1,82558024-1e42-11e4-b4cd-db5882bf8def,2006-09-19,2008-01-29,Regular,Regular,M,1943,NA
THI,Vejjajiva,THI_2008_4,8255b0f6-1e42-11e4-b4cd-db5882bf8def,2008-12-15,2011-08-08,Regular,Regular,M,1964,NA
THI,Yingluck Shinawatra,THI_2011_1,8255b0f7-1e42-11e4-b4cd-db5882bf8def,2011-08-08,2014-05-07,Regular,Regular,F,1967,1967-06-21
THI,Prayuth Chan-ocha,THI_2014_2,14a05fc2-aae0-11e4-b3bc-29f2fa19767e,2014-05-22,2023-08-22,Irregular,Regular,M,1954,1954-03-21
THI,Srettha Thavisin,THI_2023_1,.,2023-08-22,2024-06-30,Regular,Still in Office,M,1962,1962-02-15
TKM,Niyazov,TKM_1990_1,824391ee-1e42-11e4-b4cd-db5882bf8def,1990-10-27,2006-12-21,Regular,Natural Death,M,1940,1940-02-19
TKM,Gurbanguly Berdymukhammedov,TKM_2006_1,8254bcd1-1e42-11e4-b4cd-db5882bf8def,2006-12-21,2022-03-19,Regular,Regular,M,1957,1957-06-29
TKM,Serdar Berdymukhammedov,TKM_2022_1,.,2022-03-19,2024-06-30,Regular,Still in Office,M,1981,1981-09-22
TOG,Eyadema,TOG_1967_2,82304de7-1e42-11e4-b4cd-db5882bf8def,1967-04-14,2005-02-05,Irregular,Natural Death,M,1937,1937-12-26
TOG,Faure Gnassingbe,TOG_2005_3,36009e78-3bbd-11e5-afeb-eb6f07f9fec7,2005-05-04,2024-06-30,Regular,Still in Office,M,1966,1966-06-06
TRI,Robinson,TRI_1986_1,81e33dc0-1e42-11e4-b4cd-db5882bf8def,1986-12-18,1991-12-07,Regular,Regular,M,1926,1926-12-16
TRI,Manning,TRI_1991_1,81e36e90-1e42-11e4-b4cd-db5882bf8def,1991-12-16,1995-11-09,Regular,Regular,M,1946,1946-08-17
TRI,Panday,TRI_1995_1,81e36e91-1e42-11e4-b4cd-db5882bf8def,1995-11-09,2001-12-24,Regular,Regular,M,1933,NA
TRI,Manning,TRI_2001_1,81e36e90-1e42-11e4-b4cd-db5882bf8def,2001-12-25,2010-05-26,Regular,Regular,M,1946,NA
TRI,Kamla Persad-Bissessar,TRI_2010_1,825028d4-1e42-11e4-b4cd-db5882bf8def,2010-05-26,2015-09-09,Regular,Regular,F,1952,1952-04-22
TRI,Keith Rowley,TRI_2015_1,43f5ae9d-de6a-11e5-ba44-bb6d7c1a9a58,2015-09-09,2024-06-30,Regular,Still in Office,M,1949,1949-10-24
TUN,Zine Al-Abidine Ben Ali,TUN_1987_1,823c217c-1e42-11e4-b4cd-db5882bf8def,1987-11-07,2011-01-14,Irregular,Irregular,M,1936,1936-09-03
TUN,Mebazaa,TUN_2011_2,82542a59-1e42-11e4-b4cd-db5882bf8def,2011-01-15,2011-12-13,Regular,Regular,M,1933,NA
TUN,Marzouki,TUN_2011_3,82545b28-1e42-11e4-b4cd-db5882bf8def,2011-12-13,2014-12-31,Regular,Regular,M,1945,1945-07-07
TUN,Caid Essebsi,TUN_2014_1,43fa7163-de6a-11e5-ba44-bb6d7c1a9a58,2014-12-31,2019-07-25,Regular,Natural Death,M,1926,1926-10-29
TUN,Kais Saied,TUN_2019_2,.,2019-10-23,2024-06-30,Regular,Still in Office,M,1958,1958-02-22
TUR,Akbulut,TUR_1989_1,823d7755-1e42-11e4-b4cd-db5882bf8def,1989-11-09,1991-06-24,Regular,Regular,M,1935,NA
TUR,Demirel,TUR_1991_2,823d467f-1e42-11e4-b4cd-db5882bf8def,1991-11-20,1993-05-16,Regular,Regular,M,1924,1924-10-06
TUR,Ciller,TUR_1993_2,823da826-1e42-11e4-b4cd-db5882bf8def,1993-06-25,1996-03-06,Regular,Regular,F,1946,1946-05-24
TUR,Erbakan,TUR_1996_2,823da827-1e42-11e4-b4cd-db5882bf8def,1996-06-28,1997-06-30,Regular,Irregular,M,1926,1926-10-29
TUR,Yilmaz,TUR_1997_1,823da824-1e42-11e4-b4cd-db5882bf8def,1997-06-30,1999-01-11,Irregular,Regular,M,1947,1947-11-06
TUR,Ecevit,TUR_1999_1,823d7751-1e42-11e4-b4cd-db5882bf8def,1999-01-11,2002-11-18,Regular,Regular,M,1925,1925-05-28
TUR,Erdogan,TUR_2003_1,823da829-1e42-11e4-b4cd-db5882bf8def,2003-03-14,2024-06-30,Regular,Still in Office,M,1954,1954-02-26
UAE,An-Nahayan,UAE_1971_1,82426ced-1e42-11e4-b4cd-db5882bf8def,1971-12-02,2004-11-03,Regular,Natural Death,M,1918,NA
UAE,Khalifa Al Nahayan,UAE_2004_1,8254bcd0-1e42-11e4-b4cd-db5882bf8def,2004-11-03,2022-05-13,Regular,Natural Death,M,1948,1948-01-25
UAE,Mohamed bin Zayed Al Nahyan,UAE_2022_1,.,2022-05-13,2024-06-30,Regular,Still in Office,M,1961,1961-03-11
UGA,Museveni,UGA_1986_1,8232670c-1e42-11e4-b4cd-db5882bf8def,1986-01-29,2024-06-30,Irregular,Still in Office,M,1944,1944-08-15
UKG,Thatcher,UKG_1979_1,8207aca6-1e42-11e4-b4cd-db5882bf8def,1979-05-04,1990-11-28,Regular,Regular,F,1925,1925-10-13
UKG,Major,UKG_1990_1,8207aca7-1e42-11e4-b4cd-db5882bf8def,1990-11-28,1997-05-02,Regular,Regular,M,1943,1943-03-29
UKG,Blair,UKG_1997_1,8207aca8-1e42-11e4-b4cd-db5882bf8def,1997-05-02,2007-06-27,Regular,Regular,M,1953,1953-05-06
UKG,Brown,UKG_2007_1,8250ec2e-1e42-11e4-b4cd-db5882bf8def,2007-06-27,2010-05-11,Regular,Regular,M,1951,1951-02-20
UKG,Cameron,UKG_2010_1,8250ec2f-1e42-11e4-b4cd-db5882bf8def,2010-05-11,2016-07-13,Regular,Regular,M,1966,1966-10-09
UKG,May,UKG_2016_1,.,2016-07-13,2019-07-24,Reguar,Regular,F,1956,1956-10-01
UKG,Johnson,UKG_2019_1,.,2019-07-24,2022-09-06,Regular,Regular,M,1964,1964-06-19
UKG,Sunak,UKG_2022_2,.,2022-10-25,2024-06-30,Regular,Still in Office,M,1980,1980-05-12
UKR,Kravchuk,UKR_1990_1,8222c2d5-1e42-11e4-b4cd-db5882bf8def,1990-07-18,1994-07-19,Regular,Regular,M,1934,1934-01-10
UKR,Kuchma,UKR_1994_1,8222f3a8-1e42-11e4-b4cd-db5882bf8def,1994-07-19,2005-01-23,Regular,Regular,M,1938,1938-08-09
UKR,Yushchenko,UKR_2005_1,8252d482-1e42-11e4-b4cd-db5882bf8def,2005-01-23,2010-02-25,Regular,Regular,M,1954,1954-02-23
UKR,Yanukovych,UKR_2010_1,8252d483-1e42-11e4-b4cd-db5882bf8def,2010-02-25,2014-02-22,Regular,Regular,M,1950,NA
UKR,Petro Poroshenko,UKR_2014_2,43f81005-de6a-11e5-ba44-bb6d7c1a9a58,2014-06-07,2019-05-20,Regular,Regular,M,1965,1965-09-26
UKR,Volodymyr Zelensky,UKR_2019_1,.,2019-05-20,2024-06-30,Regular,Still in Office,M,1978,1978-01-25
URU,Sanguinetti,URU_1985_1,820687af-1e42-11e4-b4cd-db5882bf8def,1985-03-01,1990-03-01,Regular,Regular,M,1936,1936-01-06
URU,Lacalle de Herrera,URU_1990_1,820687b0-1e42-11e4-b4cd-db5882bf8def,1990-03-01,1995-03-01,Regular,Regular,M,1941,NA
URU,Sanguinetti,URU_1995_1,820687af-1e42-11e4-b4cd-db5882bf8def,1995-03-01,2000-03-01,Regular,Regular,M,1936,1936-01-06
URU,Jorge Batlle,URU_2000_1,8206b882-1e42-11e4-b4cd-db5882bf8def,2000-03-02,2005-03-01,Regular,Regular,M,1927,NA
URU,Tabare Vazquez,URU_2005_1,8250ec2c-1e42-11e4-b4cd-db5882bf8def,2005-03-01,2010-03-01,Regular,Regular,M,1940,1940-01-17
URU,Jose Mujica,URU_2010_1,8250ec2d-1e42-11e4-b4cd-db5882bf8def,2010-03-01,2015-03-01,Regular,Regular,M,1935,1935-05-20
URU,Tabare Vazquez,URU_2015_1,43f5aea3-de6a-11e5-ba44-bb6d7c1a9a58,2015-03-01,2020-03-01,Regular,Regular,M,1940,1940-01-17
URU,Luis Lacalle Pou,URU_2020_1,.,2020-03-01,2024-06-30,Regular,Still in Office,M,1973,1973-08-11
USA,G.H.W. Bush,USA_1989_1,81ddb59a-1e42-11e4-b4cd-db5882bf8def,1989-01-20,1993-01-20,Regular,Regular,M,1924,NA
USA,Clinton,USA_1993_1,81ddb59b-1e42-11e4-b4cd-db5882bf8def,1993-01-20,2001-01-20,Regular,Regular,M,1946,NA
USA,G.W. Bush,USA_2001_1,81ddb59c-1e42-11e4-b4cd-db5882bf8def,2001-01-21,2009-01-20,Regular,Regular,M,1946,NA
USA,Obama,USA_2009_1,824fc72f-1e42-11e4-b4cd-db5882bf8def,2009-01-20,2017-01-20,Regular,Regular,M,1961,1961-08-04
USA,Trump,USA_2017_1,.,2017-01-20,2021-01-20,Regular,Regular,M,1946,1946-06-14
USA,Joe Biden,USA_2021_1,.,2021-01-20,2024-06-30,Regular,Still in Office,M,1942,1942-11-20
UZB,Karimov,UZB_1990_1,824391f4-1e42-11e4-b4cd-db5882bf8def,1990-03-24,2016-09-02,Regular,Natural Death,M,1938,1938-01-30
UZB,Shavkat Mirziyoyev,UZB_2016_2,.,2016-09-08,2024-06-30,Regular,Still in Office,M,1957,1957-07-24
VEN,Andres Perez,VEN_1989_1,81f6201e-1e42-11e4-b4cd-db5882bf8def,1989-02-02,1993-08-31,Regular,Regular,M,1922,1922-10-27
VEN,Caldera Rodriguez,VEN_1994_1,81f6201d-1e42-11e4-b4cd-db5882bf8def,1994-02-02,1999-02-02,Regular,Regular,M,1916,1916-01-24
VEN,Hugo Chavez,VEN_1999_1,81f650f2-1e42-11e4-b4cd-db5882bf8def,1999-02-02,2012-03-05,Regular,Natural Death,M,1954,1954-07-28
VEN,Maduro,VEN_2012_1,2b37a452-3481-11e4-8dba-bbcd9ed46413,2012-03-05,2024-06-30,Regular,Still in Office,M,1962,1962-11-23
YEM,Saleh al-Hashidi,YEM_1978_1,8241da75-1e42-11e4-b4cd-db5882bf8def,1978-07-17,2012-02-27,Regular,Regular,M,1942,NA
YEM,Abd Rabbuh Mansur Hadi,YEM_2012_1,2b3c6722-3481-11e4-8dba-bbcd9ed46413,2012-02-21,2022-04-07,Regular,Irregular,M,1945,1945-09-01
YEM,Rashad Mohammed al-Alimi,YEM_2022_1,.,2022-04-07,2024-06-30,Regular,Still in Office,M,1954,NA
YPR,Attas,YPR_1986_1,82420b48-1e42-11e4-b4cd-db5882bf8def,1986-01-24,1990-05-22,Irregular,Regular,M,1939,NA
YUG,Milosevic,YUG_1989_1,821be4dd-1e42-11e4-b4cd-db5882bf8def,1989-05-15,2000-10-07,Regular,Regular,M,1941,1941-08-20
YUG,Kostunica,YUG_2000_1,821be4de-1e42-11e4-b4cd-db5882bf8def,2000-10-08,2003-03-07,Regular,Regular,M,1944,1944-03-24
YUG,Svetozar Marovic,YUG_2003_1,b8187036-4fbb-11e5-b438-d954e400443c,2003-03-07,2006-06-04,Regular,Regular,M,1955,1955-03-31
ZAM,Kaunda,ZAM_1964_1,8233edb9-1e42-11e4-b4cd-db5882bf8def,1964-10-24,1991-11-02,Regular,Regular,M,1924,1924-04-28
ZAM,Chiluba,ZAM_1991_1,8233edba-1e42-11e4-b4cd-db5882bf8def,1991-11-02,2002-01-02,Regular,Regular,M,1943,1943-04-30
ZAM,Levy Mwanawasa,ZAM_2002_1,82341e8a-1e42-11e4-b4cd-db5882bf8def,2002-01-03,2008-06-29,Regular,Retired Due to Ill Health,M,1948,1948-09-03
ZAM,Banda,ZAM_2008_1,8253f977-1e42-11e4-b4cd-db5882bf8def,2008-06-29,2011-09-23,Regular,Regular,M,1937,NA
ZAM,Sata,ZAM_2011_1,8253f978-1e42-11e4-b4cd-db5882bf8def,2011-09-23,2014-10-28,Regular,Natural Death,M,1937,1937-07-06
ZAM,Edgar Lungu,ZAM_2015_1,43fa7160-de6a-11e5-ba44-bb6d7c1a9a58,2015-01-25,2021-08-24,Regular,Regular,M,1956,1956-10-11
ZAM,Hakainde Hichilema,ZAM_2021_1,.,2021-08-24,2024-06-30,Regular,Still in Office,M,1962,1962-06-04
